Category ID	Category Name	Number	Name
390	Holiday / Christmas	hol009	Santa, Red Legs
390	Holiday / Christmas	hol010	Santa, Yellow Legs with Black Hips, Yellow Torso
67	Town / City	twn113	Classic Space Minifig Floating Pattern, Dark Bluish Gray Legs, Sports Helmet
67	Town / City	twn114	Shirt with Female Rainbow Stars Pattern, Orange Legs, Black Ponytail Hair
67	Town / City	twn115	Overalls Farmer Green, Red Short Bill Cap
67	Town / City / Post Office	post009	Post Office White Envelope and Stripe, Red Legs, Reddish Brown Female Hair Mid-Length
67	Town / City	twn117	Sweater Cropped with Bow, Heart Necklace, White Legs, Dark Red Hair Ponytail Long with Side Bangs
67	Town / City	twn118	Sunset and Palm Trees - Red Legs, Lime Short Bill Cap
67	Town / City	pln166	Plain Blue Torso with White Arms, White Legs, Dark Brown Short Tousled Hair
67	Town / City	chef020	Chef - White Torso with 8 Buttons, White Legs, Female
9	Castle / Kingdoms	cas467	Kingdoms - Blacksmith with Brown Beard
9	Castle / Kingdoms	cas468	Kingdoms - Dragon Knight Scale Mail with Chains, Helmet Closed, Gray Beard
9	Castle / Kingdoms	cas469	Kingdoms - Queen with Black Hair
9	Castle / Kingdoms	cas470	Kingdoms - Prince
9	Castle / Kingdoms	cas471	Kingdoms - Barmaid
9	Castle / Kingdoms	cas472	Kingdoms - Lion Knight Scale Mail with Chest Strap and Belt, Helmet with Neck Protector, Quiver, Smirk
9	Castle / Kingdoms	cas473	Kingdoms - Blue Wizard
167	Duplo / Duplo, Town / Police	4555pb266	Duplo Figure, Male Police, Blue Legs, Black Top with Gold Badge, Black Hat, Turned Down Nose and Elliptical Eyes
65	Star Wars / Star Wars Clone Wars	sw244a	Senate Commando - Plain Light Flesh Head
65	Star Wars / Star Wars Episode 4/5/6	sw289	General Veers (8129)
65	Star Wars / Star Wars Episode 4/5/6	sw294	Imperial Pilot
65	Star Wars / Star Wars Episode 4/5/6	sw291	Hoth Rebel Trooper
65	Star Wars / Star Wars Episode 4/5/6	sw292	Luke Skywalker (Jedi Knight, Pupils)
65	Star Wars / Star Wars Episode 4/5/6	sw293	Imperial Officer (Imperial Shuttle Commander)
65	Star Wars / Star Wars Episode 4/5/6	sw295	Luke Skywalker (Pilot, Light Flesh) - Detailed Torso and Helmet
179	Racers / Ferrari	rac046	F1 Ferrari Pit Crew Member with Scuba Tank (8185) - without Torso Stickers
747	World Racers	wr025	Backyard Blaster 1 (Bart Blaster) - Aviator Helmet
734	Prince of Persia	pop017	Dastan
67	Town / City	cty192	White Hoodie with Blue Pockets, Blue Short Legs, Red Short Bill Cap
67	Town / City	cty193	Sweater Cropped with Bow, Heart Necklace, Dark Blue Short Legs, Black Female Hair Ponytail
67	Town / City	cty194	Green V-Neck Sweater, Light Bluish Gray Legs, Dark Brown Tousled Hair
67	Town / City	cty195	Dark Bluish Gray Jacket with Magenta Scarf, White Legs, Black Female Hair
65	Star Wars / Star Wars Episode 4/5/6	sw088a	Han Solo, Reddish Brown Legs with Holster Pattern (Light Flesh 2010 Head Pattern) - Set 6212
746	Collectible Minifigures / Series  3 Minifigures	col033	Hula Dancer - Minifig only Entry
746	Collectible Minifigures / Series  3 Minifigures	col034	Tribal Chief - Minifig only Entry
746	Collectible Minifigures / Series  3 Minifigures	col035	Samurai Warrior - Minifig only Entry
746	Collectible Minifigures / Series  3 Minifigures	col036	Pilot - Minifig only Entry
746	Collectible Minifigures / Series  3 Minifigures	col037	Fisherman (Dark Blue Cap) - Minifig only Entry
746	Collectible Minifigures / Series  3 Minifigures	col038	Space Villain - Pearl Dark Gray Pirate Peg Leg - Minifig only Entry
746	Collectible Minifigures / Series  3 Minifigures	col039	Snowboarder - Minifig only Entry
746	Collectible Minifigures / Series  3 Minifigures	col040	Race Car Driver - Minifig only Entry
746	Collectible Minifigures / Series  3 Minifigures	col041	Rapper - Minifig only Entry
746	Collectible Minifigures / Series  3 Minifigures	col042	Elf - Minifig only Entry
746	Collectible Minifigures / Series  3 Minifigures	col043	Sumo Wrestler - Minifig only Entry
746	Collectible Minifigures / Series  3 Minifigures	col044	Space Alien - Minifig only Entry
746	Collectible Minifigures / Series  3 Minifigures	col045	Mummy - Minifig only Entry
746	Collectible Minifigures / Series  3 Minifigures	col046	Tennis Player - Minifig only Entry
746	Collectible Minifigures / Series  3 Minifigures	col047	Baseball Player - Minifig only Entry
746	Collectible Minifigures / Series  3 Minifigures	col048	Gorilla Suit Guy - Minifig only Entry
227	Harry Potter	hp087	Harry Potter, Dark Blue Open Jacket with Stripe, Black Legs
227	Harry Potter	hp088	Molly Weasley
227	Harry Potter	hp089	Arthur Weasley, Sand Green Open Jacket, Light Bluish Gray Legs
227	Harry Potter	hp090	Ginny Weasley, Light Bluish Gray Knitwear, Dark Red Legs with Pocket Pattern
227	Harry Potter	hp091	Fenrir Greyback
227	Harry Potter	hp092	Bellatrix Lestrange, Black Dress, Long Black Hair
227	Harry Potter	hp093	Professor McGonagall, Dark Green Robe and Cape
227	Harry Potter	hp098	Voldemort, White Head
227	Harry Potter	hp100	Professor Snape, Light Flesh Head, Brown Facial Lines
227	Harry Potter	hp096	Professor Flitwick
227	Harry Potter	hp097	Argus Filch
227	Harry Potter	hp099	Dumbledore, Sand Blue Outfit with Silver Embroidery
227	Harry Potter	hp095	Hermione, Gryffindor Stripe and Shield Torso, Black Legs
227	Harry Potter	hp094	Harry Potter, Gryffindor Stripe and Shield Torso, Black Legs
227	Harry Potter	hp101	Dementor, Black Cloak and Hood
67	Town / Classic Town	twn019s2	Patron - Black Suit with Red Tie (Torso Sticker), Black Legs, Black Cowboy Hat - Set 1620-2
227	Harry Potter	hp102	Gryffindor Knight Statue 2
227	Harry Potter	hp103	Luna Lovegood
167	Duplo	47394pb011b	Duplo Figure Lego Ville, Male, Tan Legs, Blue Top with Tan Overall Bib, Light Bluish Gray Hair
227	Harry Potter	hp104	Lucius Malfoy, Light Flesh
227	Harry Potter	hp105	Dobby (Elf) - Light Flesh
167	Duplo	47394pb011a	Duplo Figure Lego Ville, Male, Tan Legs, Blue Top with White Overall Bib, Light Bluish Gray Hair
227	Harry Potter	hp106	Madame Hooch, Light Flesh
227	Harry Potter	hp107	Marcus Flint, Dark Green and White Quidditch Uniform
227	Harry Potter	hp108	Draco Malfoy, Dark Green and White Quidditch Uniform
227	Harry Potter	hp109	Oliver Wood, Dark Red Quidditch Uniform
227	Harry Potter	hp110	Harry Potter, Dark Red Quidditch Uniform (Light Flesh Head)
143	(Other)	gen034	LEGO Fan Weekend 2010 Minifig
227	Harry Potter	hp111	Hagrid, Dark Brown Topcoat with Buttons (Light Flesh Version with Moveable Hands)
227	Harry Potter	hp112	Ron Weasley, Gryffindor Stripe and Shield Torso, Black Legs
755	Universe	gen030	LEGO Universe Nexus Astronaut
227	Harry Potter	hp113	Ron Weasley, Tartan Vest, Black Legs
227	Harry Potter	hp114	Ginny Weasley, Gryffindor Stripe and Shield Torso, Black Legs
227	Harry Potter	hp115	Draco Malfoy, Slytherin Stripe and Shield Torso, Black Legs
227	Harry Potter	hp116	Harry Potter, Dark Blue Open Jacket with Stripe, Dark Bluish Gray Legs
67	Town	twn119	Dark Bluish Gray Jacket with Magenta Scarf, Blue Legs, Bright Light Yellow Female Hair Mid-Length
67	Town / City	twn120	Chef - White Torso with 8 Buttons, Light Bluish Gray Legs, Gray Beard
67	Town	twn121	Sweater Cropped with Bow, Heart Necklace, Red Skirt, Reddish Brown Female Hair over Shoulder, Small Eylashes and Wide Smile
67	Town	twn122	Plain Black Torso with Black Arms, Tan Short Legs, Black Male Hair
67	Town	twn123	Overalls with Safety Stripe Orange, Black Legs, Dark Bluish Gray Knit Cap, Brown Eyebrows, Thin Grin
67	Town	twn124	Blue Jacket with Pockets and Orange Stripes, Dark Blue Legs, Black Hat
67	Town	twn125	Plaid Button Shirt, Blue Short Legs, Dark Blue Hood
252	Game	85863pb043	Microfig Meteor Strike Astronaut Red
252	Game	85863pb044	Microfig Meteor Strike Astronaut Blue
252	Game / Atlantis	85863pb045	Microfig Atlantis Treasure King Trident
573	SpongeBob SquarePants	bob024s	Plankton with Sticker
747	World Racers	wr026	Team X-treme Daredevil 1 (REX-treme) - Sports Helmet, Plain White Legs
9	Castle / Kingdoms	cas474	Kingdoms - Lion Knight Quarters, Helmet with Broad Brim, Quiver, Open Grin
65	Star Wars / Star Wars Episode 4/5/6	sw253a	Han Solo, Tan Legs with Holster Pattern, Parka Hood (Light Flesh 2010 Head Pattern) - Set 7749
277	Legoland	old009a	Legoland Old Type - Black Torso, Black Legs, White Hat, White Belt
67	Town / City / Police	cty197	Police - City Leather Jacket with Gold Badge, White Short Bill Cap, Silver Sunglasses, Life Jacket
67	Town / City	cty196	Red Shirt with 3 Silver Logos, Dark Blue Arms, Blue Legs, Blue Helmet, Orange Sunglasses
67	Town / City / Police	cty198	Police - City Leather Jacket with Gold Badge, White Short Bill Cap, Vertical Cheek Lines
757	Pharaoh's Quest	pha001	Jake Raines - Aviator Jacket, Helmet
757	Pharaoh's Quest	pha002	Professor Archibald Hale
757	Pharaoh's Quest	pha003	Mummy Warrior 1
757	Pharaoh's Quest	pha004	Mac McCloud - Kepi
757	Pharaoh's Quest	pha005	Flying Mummy
746	Collectible Minifigures / Series  4 Minifigures	col055	The Monster - Minifig only Entry
746	Collectible Minifigures / Series  4 Minifigures	col053	Surfer Girl - Minifig only Entry
746	Collectible Minifigures / Series  4 Minifigures	col058	Sailor - Minifig only Entry
746	Collectible Minifigures / Series  4 Minifigures	col050	Kimono Girl - Minifig only Entry
746	Collectible Minifigures / Series  4 Minifigures	col052	Punk Rocker - Minifig only Entry
746	Collectible Minifigures / Series  4 Minifigures	col054	Viking - Minifig only Entry
746	Collectible Minifigures / Series  4 Minifigures	col063old	{Ice Skater}
746	Collectible Minifigures / Series  4 Minifigures	col056old	{Hockey Player}
746	Collectible Minifigures / Series  4 Minifigures	col057	Street Skater - Minifig only Entry
746	Collectible Minifigures / Series  4 Minifigures	col061	Hazmat Guy - Minifig only Entry
746	Collectible Minifigures / Series  4 Minifigures	col051	Musketeer - Minifig only Entry
746	Collectible Minifigures / Series  4 Minifigures	col060	Werewolf - Minifig only Entry
746	Collectible Minifigures / Series  4 Minifigures	col062	Artist - Minifig only Entry
746	Collectible Minifigures / Series  4 Minifigures	col064	Crazy Scientist - Minifig only Entry
746	Collectible Minifigures / Series  4 Minifigures	col059	Soccer Player - Minifig only Entry
746	Collectible Minifigures / Series  4 Minifigures	col049	Lawn Gnome - Minifig only Entry
757	Pharaoh's Quest	pha006	Mac McCloud - Aviator Helmet
757	Pharaoh's Quest	pha008	Anubis Guard
67	Town	pln167	Plain Blue Torso with Blue Arms, Tan Legs, Red Short Bill Cap, Backpack
67	Town / City / Police	cty199	Police - City Suit with Blue Tie and Badge, Black Legs, White Short Bill Cap, Crooked Smile
67	Town / City / Police	cty027a	Police - City Leather Jacket with Gold Badge and 'POLICE' on Back, White Helmet, Trans-Black Visor, Silver Sunglasses
67	Town / City / Police	cty200	Police - Jail Prisoner 50380 Prison Stripes, Dark Bluish Gray Legs, Black Knit Cap, Smirk and Stubble Beard
67	Town / City / Police	cty201	Police - Jail Prisoner Jacket over Prison Stripes, Dark Bluish Gray Legs, Dark Bluish Gray Knit Cap, Gold Tooth, Backpack
733	Atlantis	atl014	Atlantis Diver 6 - Jeff Fisher - With Yellow Flippers and Trans-Yellow Visor
733	Atlantis	atl015	Atlantis Barracuda Guardian
757	Pharaoh's Quest	pha009	Jake Raines
757	Pharaoh's Quest	pha010	Helena Tova Skvalling
757	Pharaoh's Quest	pha011	Mummy Warrior 2
733	Atlantis	atl016	Atlantis Diver 1 - Axel - With Yellow Flippers and Trans-Yellow Visor
733	Atlantis	atl017	Atlantis Hammerhead Warrior
67	Town / City	cty202	Overalls Blue over V-Neck Shirt, Blue Legs, Red Short Bill Cap
67	Town / City	cty142a	Red Jacket with Zipper Pockets and Classic Space Logo, Dark Blue Legs, Red Short Bill Cap (7642)
757	Pharaoh's Quest	pha007	Amset-Ra
67	Town / City / Police	cty204	Police - City Suit with Blue Tie and Badge, Black Legs, White Short Bill Cap, Smirk and Stubble Beard
67	Town / City / Police	cty203	Police - Jail Prisoner 50380 Prison Stripes, Dark Bluish Gray Legs, Dark Bluish Gray Knit Cap, Gold Tooth, Backpack
67	Town / City / Police	cty205	Police - City Suit with Blue Tie and Badge, Black Legs, Vertical Cheek Lines, White Hat, Life Jacket
67	Town / City / Police	cty206	Police - Jail Prisoner Jacket over Prison Stripes, Dark Bluish Gray Legs, Black Knit Cap, Gold Tooth
67	Town / City / Police	cty207	Police - City Leather Jacket with Gold Badge and 'POLICE' on Back, White Short Bill Cap, Life Jacket
67	Town / City / Police	cty208	Police - Jail Prisoner Jacket over Prison Stripes, Dark Bluish Gray Legs, Black Knit Cap, Missing Tooth
67	Town / City / Police	cty210	Police - City Suit with Blue Tie and Badge, Black Legs, White Short Bill Cap, Open Grin
67	Town / City / Police	cty211	Police - City Suit with Blue Tie and Badge, Black Legs, Black Bob Cut Hair
67	Town / City / Police	cty212	Police - City Shirt with Dark Blue Tie and Gold Badge, Black Legs, Dark Orange Short Tousled Hair
67	Town / City / Police	cty209	Police - City Suit with Blue Tie and Badge, Black Legs, White Hat, Brown Beard Rounded
733	Atlantis	atl018	Atlantis Diver 4 - Lance Spears - With Yellow Flippers and Trans-Yellow Visor
9	Castle / Kingdoms	cas475	Kingdoms - Lion Knight Scale Mail with Chest Strap and Belt, Helmet with Neck Protector, Stubble Smile (Dual Sided Head) (5929)
67	Town	twn126	Yellow Flowers - Reddish Brown Ponytail Hair, Orange Legs
67	Town	twn127	Surfboard on Ocean - Blue Legs, Black Male Hair Wavy
67	Town / City	ovr040	Overalls Green with Pocket, Green Legs, Blue Cap, Thin Grin with Teeth
67	Town / City	cty213	Overalls with Tools in Pocket Blue, Blue Cap, Standard Grin
78	Freestyle	fre005	Surfboard on Ocean - Blue Legs, Black Hair Male, Moustache (4151)
67	Town / City	cty215	Overalls with Safety Stripe Orange, Orange Legs, Dark Brown Tousled Hair, Open Grin and Freckles
67	Town / City / Airport	air046	Airport - Blue 3 Button Jacket & Tie, Blue Hat, Blue Legs
473	Sports / Soccer	soc011s01	Soccer Player - Danish Goalie, Danish Flag Torso Sticker on Front, White Number Sticker on Back (1, 18 or 22, specify number in listing)
473	Sports / Soccer	soc018s01	Soccer Player - Danish Player 1, Danish Flag Torso Sticker on Front, Black Number Sticker on Back (specify number in listing)
473	Sports / Soccer	soc024s01	Soccer Player - Danish Player 2, Danish Flag Torso Sticker on Front, Black Number Sticker on Back (specify number in listing)
473	Sports / Soccer	soc030s01	Soccer Player - Danish Player 3, Danish Flag Torso Sticker on Front, Black Number Sticker on Back (specify number in listing)
473	Sports / Soccer	soc036s01	Soccer Player - Danish Player 4, Danish Flag Torso Sticker on Front, Black Number Sticker on Back (specify number in listing)
473	Sports / Soccer	soc040s01	Soccer Player - Danish Player 5, Danish Flag Torso Sticker on Front, Black Number Sticker on Back (specify number in listing)
473	Sports / Soccer	soc018s02	Soccer Player - Belgian Player 1, Belgian Flag Torso Sticker on Front, Black Number Sticker on Back (specify number in listing)
473	Sports / Soccer	soc024s02	Soccer Player - Belgian Player 2, Belgian Flag Torso Sticker on Front, Black Number Sticker on Back (specify number in listing)
473	Sports / Soccer	soc030s02	Soccer Player - Belgian Player 3, Belgian Flag Torso Sticker on Front, Black Number Sticker on Back (specify number in listing)
473	Sports / Soccer	soc036s02	Soccer Player - Belgian Player 4, Belgian Flag Torso Sticker on Front, Black Number Sticker on Back (specify number in listing)
473	Sports / Soccer	soc040s02	Soccer Player - Belgian Player 5, Belgian Flag Torso Sticker on Front, Black Number Sticker on Back (specify number in listing)
65	Star Wars / Star Wars Episode 4/5/6	sw179a	Han Solo (Black Vest, Light Flesh 2010 Head Pattern)
733	Atlantis	atl019	Atlantis Lobster Guardian
733	Atlantis	atl020	Atlantis Temple Statue (Poseidon)
733	Atlantis	atl022	Atlantis Diver 5 - Samantha Rhodes - With Yellow Flippers and Trans-Yellow Visor
733	Atlantis	atl023	Atlantis Diver 7 - Brains - With Yellow Flippers and Trans-Yellow Visor
124	Train	trn229	Orange Vest with Safety Stripes - Orange Legs, Red Construction Helmet, Gray Beard
757	Pharaoh's Quest	pha012	Jake Raines - Aviator Jacket
67	Town / City / Police	cty216	Police - City Shirt with Dark Blue Tie and Gold Badge, Black Legs, Dark Brown Short Tousled Hair
65	Star Wars / Star Wars Clone Wars	sw296	Mandalorian
65	Star Wars / Star Wars Clone Wars	sw297	ARF Trooper
65	Star Wars / Star Wars Clone Wars	sw298	Clone Trooper Clone Wars with Sand Green Markings
65	Star Wars / Star Wars Clone Wars	sw299	Bomb Squad Trooper
67	Town / World City / Coast Guard	wc018a	Coast Guard World City - Orange Jacket with Zipper, Orange Sunglasses, Dark Bluish Gray Helmet, Dark Bluish Gray Hands (7044)
67	Town / World City / Coast Guard	wc019a	Coast Guard World City - Orange Jacket with Zipper, Silver Sunglasses, Dark Bluish Gray Helmet, Dark Bluish Gray Hands (7044)
65	Star Wars / Star Wars Episode 1	sw300	Battle Droid Pilot with Blue Torso with Tan Insignia
65	Star Wars / Star Wars Episode 1	sw301	Jar Jar Binks
65	Star Wars / Star Wars Episode 1	sw302	Gungan Soldier
227	Harry Potter	hp117	Goblin, Light Bluish Gray Legs
227	Harry Potter	hp118	Goblin, Reddish Brown Legs
227	Harry Potter	hp119	Ollivander
227	Harry Potter	hp120	Lucius Malfoy, Death Eater
227	Harry Potter	hp121	Hermione, Light Bluish Gray Sweater
227	Harry Potter	hp122	Fred / George Weasley
473	Sports / Soccer	soc011s02	Soccer Player - Belgian Goalie, Belgian Flag Torso Sticker on Front, White Number Sticker on Back (1, 18 or 22, specify number in listing)
473	Sports / Soccer	soc011s03	Soccer Player - Swiss Goalie, Swiss Flag Torso Sticker on Front, White Number Sticker on Back (1, 18 or 22, specify number in listing)
473	Sports / Soccer	soc011s04	Soccer Player - Welsh Goalie, Welsh Flag Torso Sticker on Front, White Number Sticker on Back (1, 18 or 22, specify number in listing)
473	Sports / Soccer	soc011s05	Soccer Player - Norwegian Goalie, Norwegian Flag Torso Sticker on Front, White Number Sticker on Back (1, 18 or 22, specify number in listing)
473	Sports / Soccer	soc018s03	Soccer Player - Swiss Player 1, Swiss Flag Torso Sticker on Front, Black Number Sticker on Back (specify number in listing)
473	Sports / Soccer	soc024s03	Soccer Player - Swiss Player 2, Swiss Flag Torso Sticker on Front, Black Number Sticker on Back (specify number in listing)
